text,emotion,emotion_label_1,emotion_label_2,combined_emotions_list
"Ugh, I can't believe he said that to me 😔 I thought we were good 🙃"".",sadness,sadness,,['sadness']
"Ugh, I can't believe he won. I was really rooting for her. 😔",sadness,sadness,,['sadness']
"Ugh, I can't believe we lost that game 😔 It was so close and now we have to play again tomorrow 🤯 I'm so disappointed and frustrated right now.",sadness,sadness,,['sadness']
"Ugh, I can't believe we lost that game. 😔 It was such a close match and we had it in the bag. Now I'm just feeling really down about it. 😕",sadness,sadness,,['sadness']
"Ugh, I know *that* spot where we always go for ice cream is closing down 😔 It's so sad 😢 We had so many good times there... now it'll be gone forever 🌮",sadness,sadness,,['sadness']
"Ugh, I know, me too 😔 That movie was so sad 😭 I can't stop thinking about it either 🤕",sadness,sadness,,['sadness']
"Ugh, I'm so bummed out today 😔 miss my favorite coffee shop that closed down last week.",sadness,sadness,,['sadness']
"Ugh, I'm so down today 😔 Missing my grandma who passed away last week. It's just not the same without her here to brighten up my day.",sadness,sadness,,['sadness']
"Ugh, I'm so fed up with this situation. I can't believe it's come to this. 😔",sadness,sadness,,['sadness']
"Ugh, I'm so fed up with this situation. I can't believe it's still going on and I feel so helpless. 😔",sadness,sadness,,['sadness']
"Ugh, I'm so glad it's Friday. This week has been totally draining and I'm feeling super down. Just want to crawl into bed and hide from everything.",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened at the concert last night. That voice actor cancelled at the last minute and it was really disappointing. 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened at the concert last night. The lead singer suddenly stopped singing mid-song and walked off stage without explanation. It was really disappointing and left a bad taste in my mouth.",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night 😔 I can't believe it ended like that :(",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night 😔 It was just so unfair and unexpected... I can't stop thinking about it 🤯",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night. It was just really unfair 😔.",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night. It's just not fair 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night... I can't stop thinking about it 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened last night... it's just not fair 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened yesterday 😔 It's just not fair..."".",sadness,sadness,,['sadness']
"Ugh, I'm so sad about what happened yesterday. It's just not fair 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sad right now 😔 miss you guys and wish things were different.",sadness,sadness,,['sadness']
"Ugh, I'm so sad right now 😔 miss you guys and wish we could hang out again soon.",sadness,sadness,,['sadness']
"Ugh, I'm so sad today 😔 Missing my favorite coffee shop that closed down last week and feeling really blue about it. Wish I could turn back time and spend more moments there 🕰️",sadness,sadness,,['sadness']
"Ugh, I'm so sad today 😔 Missing my mom who passed away last year. It's just so hard without her here to share milestones with.",sadness,sadness,,['sadness']
"Ugh, I'm so sad today. Missed out on my favorite hobby class again and now I'm stuck inside on a beautiful day 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sick of feeling sad all the time 😔 It's like, I get it, life can be tough sometimes, but why do I have to be the one feeling down all the time? 😩",sadness,sadness,,['sadness']
"Ugh, I'm so sick of feeling sad all the time. It's like, I get it, things aren't great right now, but can't I just have one day where I don't feel like crying? 😩",sadness,sadness,,['sadness']
"Ugh, I'm so sick of feeling sad all the time. It's like, I know I've got a lot to be grateful for, but sometimes it feels like nothing can lift my spirits. 😔",sadness,sadness,,['sadness']
"Ugh, I'm so sick of this rain 🌧️ It's been pouring non-stop for days and I just want to stay in bed all day 😔",sadness,sadness,,['sadness']
"Ugh, I'm so tired of feeling sad all the time. It's like, I know I've got nothing to be sad about compared to some people, but it's just this constant feeling of emptiness that I can't shake. Ugh.",sadness,sadness,,['sadness']
"Wow, I can't believe he passed away 😢 He was such an amazing person and will be greatly missed.",sadness,sadness,,['sadness']
"Wow, I can't believe it's been a month since we went to that concert. It feels like just yesterday we were singing along to our favorite songs together. I'm still feeling really sad about it, to be honest. It was such an amazing experience and I miss it so much already.",sadness,sadness,,['sadness']
"Wow, so sad to hear about that. 😔 My heart goes out to those affected by the tragedy.",sadness,sadness,,['sadness']
"Wow, that's really sad to hear 😔 I can't believe they're closing down that beloved store 🛍️ It's going to be a tough day for all the employees and customers affected by this decision 💔",sadness,sadness,,['sadness']
"Wow, this is really sad to hear 😔 I can't believe they're closing down that beloved restaurant 🍴 It's always been a favorite of mine and many others in the community 🤕",sadness,sadness,,['sadness']
sigh* I can't believe he's really gone... it still feels so surreal. It's just not fair that he had to leave us so soon 😔,sadness,sadness,,['sadness']
sigh* I can't believe this is happening... I'm so sad about it.,sadness,sadness,,['sadness']
sigh* I'm so sad about what happened last night... it's just not fair 😔,sadness,sadness,,['sadness']
😔 I can't believe he passed away... it's so sad 😢,sadness,sadness,,['sadness']
😔 I can't believe he's gone... it still feels so surreal. Missing him terribly today 💔,sadness,sadness,,['sadness']
😔 I'm so sad about what happened at the event last night... it was really tough to see everyone so upset and in shock afterward. I just wish there was something I could do to help ease their pain.,sadness,sadness,,['sadness']
"😔 Oh no, that's so sad to hear. My thoughts are with you during this difficult time. 💔",sadness,sadness,,['sadness']
😔 Sorry to hear that. *hugs* You're in my thoughts.,sadness,sadness,,['sadness']
😢 I'm so sad to hear that. My heart goes out to you during this difficult time.,sadness,sadness,,['sadness']
I can't believe this is happening 😔 I feel so ashamed and sad about what went down last night... Hope you're doing okay 🤕,"shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
OMG I can't believe what happened yesterday... I feel so ashamed and sad about it. *hangs head* I don't know how to make it right.,"shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
OMG I can't believe what happened 🙅‍♀️ I feel so ashamed and sad about it 😔 It's just not right 🤷‍♀️,"shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
OMG I can't believe what happened 🙅‍♀️ Shame on them for doing that 😔 It's just so sad and unfair 😭,"shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe that just happened! 😢 So ashamed and sad right now.","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe we got caught cheating 🙅‍♀️😔 I feel so ashamed and sad right now 💔 Can we please just forget this ever happened?","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe we lost the game 😔. I feel so ashamed and disappointed right now 🙅‍♂️. This was such a tough loss and I wish we could go back in time and change it 🕰️.","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened yesterday 😔 I feel so ashamed and sad about it. I keep replaying the whole thing in my head and wondering if there was anything I could have done differently.","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened yesterday... I feel so ashamed and sad about it. I don't know how to face my friends today 😔","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened yesterday... I feel so ashamed and sad about it. I keep replaying the whole thing in my head and it's just not right 😔.","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened 😔 I feel so ashamed and sad about it right now 😢 Can we talk more about it?","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened 😔 I feel so ashamed and sad about it..."".","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! *facepalm* I feel so ashamed and sad about it... 😔 Can we talk about it more?","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! 😔 I feel so ashamed and sad about it. How could things go so wrong? 🤷‍♀️","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! 😔 I feel so ashamed and sad about it... how could this have happened?!?","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! 😔 I feel so ashamed and sad about it... how could we let this happen? 🤷‍♀️","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! 😔 I'm feeling so ashamed and sad about it. How could this have happened?! 🤷‍♀️","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened! 😔 This is so shady and sad 😢 I don't even know what to say right now.","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
"OMG, I can't believe what happened. I feel so ashamed and sad about it. I don't know how to move on from this 😔","shame, sadness",shame,sadness,"['embarrassment', 'sadness']"
